"Go eat something.","The mess hall is rather small: two tables next to an enclosed kitchen. You find Meat sitting at by himself, shoveling ramen into his mouth. A plastic cup filled with cheap whiskey is next to his arm. You grab your favorite snack, baked potato chips, and take a seat.\n\nMeat looks up at you, eyes red, a weary expression.\n\n""Hell of a day, huh? Poor Ryan. How's Markie? How are you?""\n\n1.[[""Strauss is taking her freakin' arm off.""]]\n2.[[""Cut the shit. You know how my day's been.""]]\n\n"
"Improvise.","Without a word to your companions, you dash across the room and grab the hose. The freezing gas pours over your pants and chest. The cold nearly makes you drop the hose--it's like you've fallen into freezing water.\n\nMarkie makes a beeline for you. You lock eyes with Salvucci. Luckily, he understands and raises his pistol.\n\nYou brace yourself as Markie slams into you. Both of you fall to the ground, the hose pointed upward into the chest of the creature. The monster unleashes a hellish scream as you push up as hard as you can. The hose hisses. \n\nYou hear Meat yell something. And then a loud pop. A weight is lifted off your chest as Markie falls to the right, but you know not to let up: you aim the hose to the right. Through the mist, you see her flailing about.\n\nSomething grabs you and forces you to let go of the hose. It drags you away to the corner of the room. You feel cold inside. Every breath hurts...and your hand feels lighter. \n\nThrough blurred vision, you watch as Salvucci approaches Markie, each footsteep dispelling the mist, and points his sidearm down at her face. He fires, shattering her hideous, frozen visage.\n\nYou did it: she's dead.\n\n""Captain!"" Meat yells, he's looking down at you, eyes filled with panic. ""Get over here.""\n\nSleep takes you.\n\n1. [[Awaken.]]\n\n"
"""I don't think so, Meat.""","He sighs. ""I want to believe you, but...nevermind. What now?""\n\n1.[[""We sleep.""]]\n\n"
"Look into her eyes as she dies.","You stare into her eyes as the life is choked out of her by your companion. She reaches for you helplessly but then her arm goes limp.\n\n""Dude, stop!"" Neil yells, but Meat doesn't. A minute later, Strauss has stopped moving altogether. The light's gone out of her eyes. Meat lets her corpse drop to the floor. \n\nNeil moans in horror. ""Travis...""\n\n""She would have killed us, man; the moment she saw any of us as a threat, she would have killed as without a thought, just to save her sorry hide. Good riddance.""\n\nMeat lights up his molotov and throws it atop Ben and the captain's corpses.\n\n""So, uh, what do we do now?"" Neil asks after a long bout of silence.\n\n""We're not done hunting, Neil.""\n\n""With what? You saw what bullets did to Ben: took a whole damn clip and then some.""\n\n""We'll have to improvise, won't we? I don't know about you, but I sure as fuck don't plan on being some monster's dinner.""\n\n1.[[""We need to draw it out into the open.""]]\n\n\n"
"""Cut the shit. You know how my day's been.""","He sighs. ""Figured as much.""\n\nThe PA clicks on: ""All officers report to sickbay,"" Salvucci says.\n\nMeat gobbles up the rest of his food and grabs the rifle leaning upright against the table. You realize that you’re out of ammo, so you take one of the clips from your belt and reload the pistol.\n\nThe door is open when you get there. Salvucci, Lenore, and Ben are standing around a bloody examination bed. You look to the right: Markie, one arm missing, is sequestered in a see-through quarantine cube. She’s looking around wildly.\n\nYou smell gunsmoke. Ben has both of his hands wrapped around his pistol.\n\n1.[[""Why weren't we invited to the party?""]]\n2.[[""Something happened, huh?""]]"
"""Guess we should go investigate, eh?""","""Fuck that!"" Meat says, turning. He aims his assault rifle at the first speaker and dismembers it with a single shot. He takes the second and third speakers out of commission as well. The music is no longer overpowering, but you can hear its echoes in the hallway.\n\n""Brutal, but effective,"" Strauss comments.\n\nSalvucci frowns. ""You’re footing the bill for that when we get back.""\n\n""Guys, now that Zoe is awake, I think we should talk strategy. I just finished with our travel projections…"" Neil says.\n\n""And?"" Strauss says, as though she knows what’s coming next.\n\n""Well, it’s like you said, doc: not good. Two months to Mars.""\n\n""We could last that long,"" Salvucci says. ""We ration food, ammo, go in groups to the rest of the ship when we need supplies.""\n\n""Captain, permission to speak?"" Meat says.\n\nSalvucci nods.\n\n""That’s a horrible idea. We’ve got guns. Why don’t we use them? For all we know, that beastie thing could be growing. We need to hunt it down and kill it now.""\n\n""Travis, I put a gun against Markie’s head and blew her brains all over the floor. Apparently the thing inside her shook it off and walked away. I don’t think bullets are going to save us.""\n\n""Then we destroy the body completely,"" Meat suggests. ""Shoot it, stomp it, burn it, and then jettison the motherfucker into space.""\n\n""Captain, I don’t like either choice, but I think the more cautious one would be eliminating its presence from the ship,"" Strauss says slowly.\n\n""Didn’t you say something about it being airborne?"" Salvucci asks. ""Could killing it infect one of us?""\n\nStrauss sighs, shrugs. ""There’s no way to be sure. I didn’t get to run any tests on it. However, I’d rather take a chance on that possibility than risk us starving ourselves into easy prey.""\n\nSilence fills the common room. Then—\n\n""What do you think, Zoe?"" Neil asks.\n\nEveryone turns to you.\n\n1.[[""Let's go kill it.""]]\n2.[[""We should wait it out.""]]\n\n"
"""Man up already!""","""Easy for you to say, Zoe. You’re not the one who’s being served up as dinner.""\n\nMeat slaps Neil on the shoulder. ""We won’t let you get eaten, okay?""\n\n""You’re not making this any more appealing.""\n\nHe takes a breath. ""Okay, well, how are we going to do this?""\n""We’ll go to the cafeteria--big, open space.""\n\nYou all make your way to the cafeteria, eyes watching the walls and vents. The journey is a safe one. \n\nAll of you step into the cafeteria.\n\nNeil looks out across the tables like a man looking at his own grave.\n\n""I always thought lunchrooms were kind of scary when I was a kids, ‘cause of the bullies and all. Never thought I’d die in one, though.""\n\n""You’ll be fine,"" Meat says. ""We’ll be in the other room. You’re gonna stay in here and use your walkie.""\n\n""To do what?""\n\n""Be bait. Make helpless noises.""\n\n""How’s it gonna hear that?""\n\n""Marki—what used to be Markie has a walkie clipped to her belt.""\n\n""And if she thinks it’s a trap?""\n\n""She won't, okay?"" Meat says as you and he make your way to the kitchen door.\n\n""I can’t believe this shit.""\n\nYou and Meat step into the kitchen and move away from the door. He turns to you. ""Make sure you have your gun ready, okay? I don’t want Neil to get eaten because we ran dry.""\n\nYou check your pistol to make sure it has a full clip and nod.\n\nYou both silently and listen to Neil in the other room. ""Please help me,"" you hear him beg. ""I can’t find you guys.""\nThis goes on for 20 whole minutes, Neil’s acting growing steadily worse. ""I fucking hurt my leg,"" he whimpers.\n\n""He's clearly never taken a drama class,"" Meat says.\n\n""Oh fuck,"" Neil says urgently. \n\n1. [[Give Meat the walkie.]]\n"
"""Happy thoughts, Meat. Happy thoughts.""","""Damn. Do you hear that?""\n\nFootsteps. Giant footsteps.\n\n""Let's go.""\n\nYou both retreat to the hanger.\n\n""Shit,"" he says as the door slides shut behind you. ""I thought this thing was bigger.""\n\nHe’s right: it’s not much, and half the room is cramped by the reconnaissance droids.\n\n""Loosen the holding clamps on those. I’ll get our suits. Hurry, it can’t be far behind us.""\n\nYou deactivate the locks on the droids and catch the suit that Meat throws you. You’re just about to put the helmet on when you hear the clanging on the door.\n\n""Shit. It’s here. When it gets in front of the droids, shoot the hanger switch, okay? And for fuck’s sake, hold on to something.""\n\n1.\t[[""Stay safe.""]]\n"
"Look at your foot.","The sight of the bandaged nub makes you sick.\n\n""Told you not to look at it.""\n\nHe wheels you down to the cryo room where Neil and Salvucci are waiting.\n\n""There's captain kickass herself!"" the pilot says. ""Oh don't look so put out, I'll buy you a foam finger when we get back to Mars.""\n\n1.[[""Fuck. You.""]]\n2. [[Laugh.]]\n"
"""Well...I've got two bullets. So there's that.""","""I'm not ready to call it quits yet. There's got to be a way to kill that thing without guns. We just gotta improvise.""\n\n1.[[""Let's lead it to the hanger.""]]"
"""Not much to eat.""","He gives a weak laugh. ""Can't argue with that."" He looks out across the hall to the viewport where stars, endless and bright, can be seen.\n\n""I really wish things hadn't turned out this way,"" he says.\n\nThose are the last words he says to you. He goes to sleep later and doesn't wake up. You stare at his pale body sprawled out on the floor. Your belly rumbles weakly.\n\n1. [[Resort to cannibalism.]]\n2. [[Starve.]]\n\n\n"
"""Open the door, numbnuts.""","Before you can answer, Strauss slams the fist of her unwounded arm against the door.\n\n""Listen here, you little shit. You open this door right now or so help me I’ll put you to sleep, slather whatever honey we have left in the cafeteria on your testicles, and we’ll use you as bait for the fucking monster.""\n\nThe door slides open. Neil’s face, boyish as ever, awaits you and Strauss. He is unharmed.\n\n""It eats honey?""\n\n""I don’t think I’ll ever be able to fathom the depths of your stupidity, pilot.""\n\nNeil frowns; he seems genuinely hurt by the remark.\n\n1.[[""Come on. Let's just go.""]]\n2.[[""Stop dicking around, Neil.""]]\n3.[[""Don't be such a bitch, Strauss.""]]"
"""No. Nothing at all.""","You snatch the gun from his holster and shoot him in the shin. He falls to the ground screaming in pain.\n\n""The fuck, Zoe?!""\n\nYou back away from him, pistol aimed at his head.\n\n1.[[""Come after me and I'll vent your head.""]]\n2. [[Say nothing and leave.]]"
"""Something over there.""","Before the words can leave your mouth, there’s a whooshing sound, followed by a giant spike tearing through Ryan’s chest, splattering the cave with red. Ryan’s pistol drops to the floor. He moans. \n\nYou cast your light on the protruding spike and realize, as your comrade is slowly being lifted in the air, that it’s a tail or a limb of some sort.\n\nMarkie’s voice barks over the comm. ""Zoe! What’s happening!? Ryan’s vitals are dropping."" You fire several shots into the darkness. One of them slaps into Ryan’s arm; his blue eyes gaze at you in shock.\n\nMeat now: ""Zoe? Answer us, girl. What the fuck is going on?""\n\n1.[[""We need to go. Now!""]]\n2.[[""Ryan's chum.""]]\n"
"""Get out of the way.""","Before the words can leave your mouth, there’s a whooshing sound, followed by a giant spike tearing through Ryan’s chest, splattering the cave with red. Ryan’s pistol drops to the floor. He moans. \n\nYou cast your light on the protruding spike and realize, as your comrade is slowly being lifted in the air, that it’s a limb of some sort.\n\nMarkie’s voice barks over the comm. ""Julia! What’s happening? Ryan’s vitals are dropping."" You fire several shots into the darkness. One of them slaps into Ryan’s arm; his blue eyes gaze at you in shock.\n\nMeat now: ""Julia? Answer us, girl. What the fuck is going on?""\n\n1.[[""Get the Speedwell here now!""]]\n2.[[""We’ve got to go!""]]\n3.[[""Something’s got Ryan!""]]\n"
"""Leave me alone.""","He looks away sheepishly. ""Sorry.""\n\n""Stop trying to hit that, Ryan. It’s not gonna happen,"" says Markie, the Speedwell's science officer.\n\nRyan waves his hands dismissively. \n\nThe enforcer of the group, Meat, chuckles. ""She told you.""\n\n1. [[Wink at Markie in appreciation.]]"
"""Did it leave a trail?""","""Not a damn trace"" Meat says before swallowing a chip. ""Not in Engineering, the cafeteria, the cryo room. We checked every nook and cranny. My guess is that they’re in the vents.""\n\n""This is some fucked up shit,"" Neil says.\n\n""Eloquent as always, pilot.""\n\n""We should move shop,"" Meat says after a moment. ""This facility has two doors. I don’t like that. Captain and I were talking; the common room is more safe and it’s closer to the cafeteria. We can make supply runs.""\n\n""…while we—what? Wait for the creature to die?"" Strauss asks.\n\n""That’s the plan. We stay safe, let it starve.""\n\n""And what if it can wait longer than us? What if that’s part of the thing’s plan? Wait till we get sick and hungry enough for it to overpower us. Did you even bother thinking about the logistics of that move, you dunce? Cryosleep is part of the ship’s travel. We don’t have enough food on board to support us until we reach earth. We have maybe a month at the most before we run out. Then what?""\n\n""I don’t know, okay? I hear a lot of criticism but I don’t hear you contributing anything else, doctor.""\n\nStrauss scowled. ""That’s because I’m trying to prevent you from leading us into a disaster.""\n\n""Can it, the both of you,"" Salvucci commands. ""Meat’s right as far as safety precautions go. The common room will be easier to forify and protect than this place. We can worry about long-term plans once we get set up there. Doc, you and Neil grab whatever supplies you think we might need from in here. Travis, you and Zoe make a trip to the cafeteria, bag some grub, meet us in the common room. Be. Careful.""\n\n""Yeah, boss. Got it,"" Meat says. ""Come on, Zoe.""\n\nThe two of you leave as Strauss, Neil, and Salvucci retrieve medical supplies.\t\n\n""You and the captain should have put a round in her when you found her,"" Meat says as you walk toward the cafeteria.\n\n1.[[""We can't turn on each other, man.""]]\n2.[[""You and her are gonna get us all killed if you keep bickering.""]]\n3.[[""Tempting. It was very, very tempting.""]]"
"""Come after me and I'll vent your head.""","You hear him call your name as you turn and sprint down the hall.\n\nFool, it says. I offered you evolution, wretch.\n\nBlood drips from your nose. There's a pain in your stomach. You have to hurry.\n\nYou reach the hanger within a minute and seal the door behind you. There's a wetness on your lips now.\n\nYou approach the hanger door and place your hand over the release button. Your legs go numb and you fall to the floor, hand still held against the button. You press it and close your eyes. There's a whoosing sound as air is sucked past you, stinging your cheeks.\n\nThe first thing you feel is the cold. You open your eyes to see the Speedwell in all its glory as you drift away. The thing in your brain screams in anger and despair, but another voice cuts through. ""Just let go,"" Markie says, her voice free of malice and madness.\n\nYou turn away from your ship and peer out across the ocean of stars to gaze at what you think is the sun in the far distance. It's quite pleasant from afar.\n\nYou take her advice.\n\nThe End\n\n"
"Head to the cockpit.","You and Meat follow the captain to cockpit. Neil, the ship’s pilot, sits at the controls. He smiles when the three of you enter; he has a thing for you, but he’s an idiot.\n\n""Hello darling.""\n\n""Cut the shit, Neil.""\n\n""Yes, captain,"" he says, deflated.\n\n""Meat take over the co-pilot controls for Markie."" \n\nMeat nods, takes a seat. Neil looks over at him. ""You’re a bit pale, big boy. Something happen?""\n\n""Shut the fuck up, Neil. Just do your job.""\n\n""Sheesh.""\n\nSalvucci turns to you. ""Okay, I need you to be straight with me: what are we dealing with? Do you think she’s going to turn into whatever killed Ryan?""\n\n""Woah, shit,"" Neil says, turning in his seat. ""Ryan’s dead? What happened?""\n\n""Leave it alone,"" Meat says.\n\n""Zoe?"" Salvucci says.\n\n1.[[""Whatever it is, we've got enough firepower to put it down.""]]\n2.[[""Do I look like a fucking scientist, cap?""]]"
"Talk to Strauss and Salvucci.","Salvucci is talking when you head over. You can see that Strauss is smiling, but it’s a sad smile.\n\n""She was a strong individual,"" Salvucci says. ""I’ve had her on four voyages. One time, three years back, we were all on Jupiter at the hanger and everyone was boarding, and this guy sets off the detector. He opens his shirt and reveals enough explosives to decimate every person in the hanger. Meat, Me, couple of others have got out guns trained on him, but Markie–-she talked him down. She saw what nobody else saw: he was just a stupid kid gripped in the thrall of some fundamentalist nonsense. She saved at least one life that day, probably more.""\n\n""She was a good solider,"" Strauss says sadly.\n\n1.[[""You bet your ass she was.""]]\n2.[[""It's pretty funny, you saying that, when you were ready to pull her down a couple of hours ago. Just sayin'""]]\n\n"
"""Probably just a rock falling.""","The words aren't out of your mouth when you hear it again: scuttling, and then something else--a high pitched whine that sends a shiver down your spine.\n\n""We're not alone,"" Meat says, voice low.\n\n""What's that?"" you hear Ryan say over your comm.\n\n""There's something in here with us. We're turning back.""\n\nMeat nods at you and you both slowly back away. You pull out your pistol.\n\n""What do you see, Meat?"" Markie asks.\n\n""Dunno. Don't like it whatever it is.""\n\nThe whine again. You focus your eyes and see something moving in the dark.\n\nMeat sees it, too. He fires at it. As muzzle flash fills the cave with brief spells of light you see that the creature isn't one thing, but many things with feelers and sharp teeth.\n\nThey rush toward you, hundreds of them.\n\n""Let's get out of here!"" Meat yells.\n\n1. [[Shoot them.]]\n2. [[Run away.]]"
"""Nice job, Ben.""","""Thanks,"" he utters, looking away from you.\n\n""What about Markie?"" Meat asks.\n\nWe have to euthanize her,"" Strauss says, looking through the glass at Markie. ""The infection could spread.""\n\n""I thought you chopped her damn arm off so that wouldn’t happen.""\n\n""The possibility of infection still remains and, as I’m sure Julia can attest to, officer Daniels has only worsened in the past half hour. I’d say there’s at least a fifty percent chance  that what happened to the arm will happen to her.""\n\n""The arm was bad enough, captain,"" Ben says. ""It took three rounds to kill it.""\n\n""We have no idea what kind of beast she’ll devolve into—""\n\n""If she turns in the first place. God damn it. This is a fucking human being we’re talking about,"" Meat yells.\n\n""Keep your cool, Travis,"" Salvucci commands. \n\n""Captain, if she turns into something, I’m not sure we’ll be able to contain it. Protocol states—’\n\n""To hell with your protocol! That’s Markie we’re talking about. And you said it’s a fifty percent chance. That ain’t a sure thing. Not by a long shot.""\n\n""Do you really want to bet everyone’s lives on a single coin toss?""\n\n""Let’s just keep her in the cube until something happens, then we decide what to do with her. I’ve got my rifle. Everybody else has pistols.""\n\n""Yes, because an assault rifle worked wonders for Sergeant Benson, didn’t it?""\n\nMeat glares at Strauss but she continues.\n\n""Mark my words, if we don’t take care of that thing, it’s going to take care of us.""\n\nThe conversation is becoming heated. The captain seems uncertain what to do. You grip the pistol in your hand more tightly.\n\n1.[[""Everybody chill the fuck out.""]]\n2.[[""Captain, say something.""]]\n3. [[Shoot Markie.]]"
"Mess hall","""Mess hall it is.""\n\nThe four of you proceed carefully through the hallways of the ship.\n\n""Hey, should we be worried about the pilot?"" Strauss asks as you near the mess hall.\n\n""He has a steel door protecting him. As long as he doesn't leave the cockpit he'll be fine.""\n\n""Yeah, but doe he know not to leave?"" Strauss asks.\n\n""He never leaves the cockpit.""\n\n""Do you really want to risk his life on that confidence?""\n\n""Since when did you start to care so much about people who wer--""\n\n""Don't finish that sentence, Travis.""\n\n1. [[Send someone to check on Neil.]]\n2. [[Continue toward the mess hall.]]"
"""You alright?""","""Dead. He's dead,"" she says again.\n\nAbove you you hear the road of the Speedwell's thruster as the ship lands. The sound frightens the fungal crabs back into their home.\n\nYou and Meat help Markie to the ship’s elevator. Meat enters a combination on the keypad and the door slides open.  \n\nInside the elevator, as you ride up, all three of you remove your helmets. You notice for the first time that your face is drenched in sweat.\n\nA ding. The door opens. Captain Jonas Salvucci, an older, muscular man with little patience of tomfoolery, awaits you—-his hand wrapped around the pistol in his holster.\nHe takes his hand away from the gun when he sees there’s no threat.\n\n""Get her to sickbay.""\n\nYou nod and help Markie through the hallway of the ship. She's delerious now, stumbling. Behind you, you can hear Salvucci interrogating Meat.\n\n""What happened to Ryan?""\n\n""I dunno. I think the blood on Markie's suit isn't all hers, though.""\n\n""Damn it, Travis. What did you find down there?""\n\nWhen you get to sickbay, both Lenore Strauss, the doctor, and her geeky assistant Ben are prepping the examination table.\n\n""Where’s she wounded?"" Lenore asks, as you help a woozy Markie out of her suit.  \n\nYou glare at Ben as he gawks at her well-toned body. He smiles sheepishly and looks away, cheeks burning red with shame. Markie’s drenched in sweat; she stares around wildly as Lenore straps her in. She examines the bite; it’s just above the elbow, an inflamed bulging of the skin.\n\n""And I was young and we were running,"" Markie rambles, ""eyes bouncing up and down the shore  while the sun cooked the corpses of washed up jellyfish.""\n\nYou turn to Lenore, who’s prepping some kind of tool.\n\n1. [[""What the hell is she saying?""]]"
"""Yes, Ryan, I’m fine.""","He looks away sheepishly. ""Sorry.""\n\n""Stop trying to hit that, Ryan. It’s not gonna happen,"" says Markie, the Speedwell's science officer.\n\nRyan waves his hand dismissively.\n\nThe enforcer of the group, Meat, chuckles. ""She told you.""\n\n1. [[Nudge Markie and give her a wink of gratitude.]]\n"
"""We're still breathing.""","""Yeah, that’s what counts, I guess. What now?""\n\n1.[[""We sleep.""]]"
"Thank her for taking care of you.","""No problem, sweetie,"" she says, smiling. She leaves and you never see her again.\n\nMeat is the one who picks you up from the hospital and drives you home.\n\n""Those are pretty badass,"" he says, nodding toward your augmented hand. ""Can you, like, crush steel and shit?""\n\n1.[[""I wish!""]]"
"Don't have kids.","You and Melissa choose not to have kids. Well, actually, you're the one who chooses not to and she never makes too much of a fuss about it, though you think she resents you for it.\n\nYou make enough money to retire. You grow old and stop shaving your legs, because who gives a fuck? Melissa’s hair goes white first. Yours follows shortly. You decide not to get anti-aging treatments. \n\nYou wake up one morning to find your wife cold on the kitchen floor. You get down on the floor and hold her corpse for hours before you finally call the operator and tell the poor man on the other end that your wife is dead and you have no clue what to do. He takes your address and promises he'll send an ambulance.\n\nThey come. Your heart shatters when they zip her up in a bag.\n\nLater, weeks after the funeral, Meat comes to stay for a couple of weeks. He’s bald and uses a cane because of a bum leg. You watch reruns of Friends 2041 and play chess. You talk of your loved ones and his children. Then, he brings it up: ""Do you ever think of them? The crew?""\n\n1.[[""Yes.""]]\n2.[[""Never.""]]\n3.[[""What’s the use?""]]\n\n"
"""Holes?""","""Yes, that's what I said,"" he says without turning to look at you. ""Don't worry though. I'll have it patched up in a jiffy, and then I'll send you back.""\n\n1.[[""To die among the stars? No thanks.""]]"
"""Screaming isn't going to get us anywhere.""","""You're right. Let's, uh, let's go to the cockpit. Set a course for Mars.""\n\nYou follow Neil to the cockpit. Halfway there he stumbles and nearly falls. ""I'm okay!"" he says. ""I'm okay.""\n\nIn the cockpit, Neil nearly trips when he gets to the console, curses; he turns to you and his face goes pale.\n\n""You're bleeding...from your eyes.""\n\nYou feel the wetness on your cheek. You put a finger to the wetness and come away with a red smattering. You look at Neil and see that he's bleeding from his nose. After a second, he notices too.\n\n""I guess we're both infected now. Shit.""\n\n1.[[""You know what we have to do.""]]\n\n"
"Approve.","You and the bride-to-be get along well. She proves to be invaluable emotional support after Melissa dies from a stroke.\n\nShortly after the funeral, Meat comes to visit and stays a couple of weeks.\n\nHe’s bald and uses a cane because of a bum leg. You watch reruns of Friends 2041 and play chess. You talk of your loved ones and your children and then, unexpectedly, he brings it up.\n\n""Do you ever think of them? The crew?""\n\n1.[[""Yes.""]]\n2.[[""Never.""]]\n3.[[""What’s the use?""]]\n"
"""I guess that means you’re useless in a fight.""","""Yes,"" she says. ""I guess it does, doesn't it?""\n\nThe two of you proceed down the main hallway. The silence is heavy, and Strauss seems to be deep in her own thoughts.\n\n1.\t[[""What's waiting for you on Mars?""]]\n2.\t[[""What’s up with you and Meat anyway?""]]\n\n"
"""Whatever.""","Strauss is waiting for you when you step outside. She’s holding her arm. There’s a patch of red coming through the white sleeve right above her elbow.\n\n""It’s not a bite,"" she says, noticing your stare. ""I fell when I was running and my arm took the fall.""\n\n1.[[""Oh good, that means your ass is useless in a fight.""]]\n2.[[""Don't strain yourself; I don't want to be scooping you off the ground while I'm trying to shoot something.""]]"
"""That's bullshit and you know it.""","""Yeah,"" he says, not meeting your eyes. ""Whatever. We need...we need to get this boat moving again. He gave you a password, right? Let's hope that console has autopilot or some shit. Worry about that motherfucker then.""\n\nThe two of you make your way toward the cockpit.\n\nA few minutes later you reach the cockpit door. Ben’s body is still there, as are the burnt remains of the captain.\n""Well, that’s good, all things considered,"" says Meat. You step into the cockpit. The door slides shut behind you.\n\n""Here’s the computer.""\n\nYou step over to the main console. A password screen greets you. You type in ""KONAMI.""\n\nThe screen changes to a selection of menus.\n\n""Here we go: autopilot"" says Meat. He touches the screen and selects NEW AUSTIN. You head for the door.\n\n""All right, good. We're set. Let's get the hell out of her--""\nA tentacle sweeps through the door as soon as it opens and brushes both of you aside with a mighty swing. \n\nYou slam into the viewport, cracking the glass, and then fall to the floor. Looking up, you see the thing step into view: it’s monstrous, with a muscular human abdomen. The thing’s face is distinctly unhuman with countless, slitted eyes glaring at you. The monster’s mouth is a vortex of meat and sharp teeth. Four tentacles protrude from its back, each one moving like a rattle snake.\n\nYou turn to look at Meat. He's being lifted into the air by one of the tentacles. His face turns red; he's slowly being choked to death.\n\nYou reach for your pistol.\n\n1. [[Save Meat's life.]]\n2. [[Save yourself; leave him to die.]]"
"""What is it, Travis?""","""There's no way to say this. Just, uh, move your right hand from beneath the sheet if you can.""\n\nYou do. What you see makes you sick to your stomach, causes dread to twist around your spine. The pinky and ring finger on your right hand are gone. A bandaged partial cast covers where they used to be. Even with the cast over the area, you can tell they're gone.\n\n""You lost one of your feet, too.""\n\n1.[[""The whole foot?""]]\n2.[[""God damn it.""]]"
"""Uh...""","""It doesn’t work like that, Ryan. I’m reading at least five tunnels, carved out exactly the same size.""\n\n""Meaning what?""\n\n""There might be something down there.""\n\n""Spooky,"" Meat says, peering through the scope of his rifle at the expanse of the crater.\n\n1.[[""We should check it out.""]]\n2.[[""Yeah, no, fuck that.""]]\n3. [[Wait in silence.]]"
"""Good, all things considered.""","""That makes one of us, at least. Level with me though. You think we got a chance against this thing? Whatever it is.""\n\nNeil leans in as well, clearly interested in your response.\n\n1.[[""Yeah. We just need to flush it out and kill it…somehow.""]]\n2.[[""I have no idea, guys.""]]\n3.[[""We're utterly fucked.""]]"
"Fire the gun.","You squeeze the trigger twice. Each round hits, but it doesn’t even faze him. Ben opens his mouth and a moan leaks out. Almost all of his teeth are gone. This close, you can see that the iris of his remaining eye is yellow. You take aim again.\n\nSalvucci, standing on his wounded leg, beats you and Meat to the trigger.\n\nThe captain grabs Ben by the side of his face and throws him into the wall. The thing moans as it hits the floor. It’s surprisingly quick to rise, but Salvucci already has the crowbar in his hand.\n\nHe grunts and brings the curved end down on the back of Ben’s head hard. The monster crumbles and is hit again as it slowly lifts its head. Red and yellow matter splatter the wall—little squirts at first, but they grow larger once the back of the skull caves in.\n\nSalvucci drops the crowbar and falls back onto the floor, out of breath.\n\nMeat approaches the beast. It slowly sticks its hand out toward him, fingers crawling across the floor like a wounded spider. Meat raises his boot above the monster’s head and stomps. Once. Twice. \n\nBen convulses. He goes still after the third impact. Meat steps past the body and helps Salvucci to his feet.\n\n""Cap..."" Neil says, looking at the leg wound. \n\n""I’ll brush it off,"" Salvucci says, limping to the door. He bangs his fist against it twice.\n\n""Doctor, it’s the captain. Everything is safe out here. Open up.""\n\nThe door slides open. Strauss steps out and, seeing Ben’s corpse, puts her hand over her mouth to cover a gasp. You see her eyes water. She quickly turns her attention to Salvucci.\n\n""No worse for wear,"" he says looking at the hole beneath his knee. She backs away from Salvucci. ""No,"" she utters, ""no.""\n\n""We have to take that leg off now, ""Meat says.\n\n""You know that’s not going to do any good,"" Strauss fires back.\n\n""Are you just a fucking heartless bitch or what?!"" Meat yells.\n\n""Travis, it’s all right."" Salvucci’s expression is one of weary acceptance.\n\n""We both know what this bite means.""\n\n""There has got to be another way, captain.""\n\n""Yeah, yeah,"" Neil says. ""We can put you in cryosleep or something.""\n\n""Even if it wasn’t for the infection, this wound means I’m dead weight. You need to cut me lose. Burn what’s left.""\n\n""No,"" Meat says firmly. He shakes his head defiantly. ""We’re not doing that.""\n\n""That’s an order, Travis.""\n\n""I fucking said no!""\n\nYou barely have time to register that Strauss has taken the gun from your holster before the shot rings out. A brief spray of red. The captain falls like a tree. Blood gushes from his head. His lifeless green eyes stare at the ceiling.\n\nA moment of silence passes as everyone stares at the body. Strauss drops your gun to the floor, and everyone turns to her.\n\n1.[[""You psychotic, pathetic piece of shit.""]]\n2.[[Punch her.]]\n"
"""Don't be such a bitch, Strauss.""","Strauss narrows her eyes at you. ""He should realize the gravity of the situation and man the fuck up.""\n\n""Well maybe I'd understand the aforementioned gravity if someone would tell me what the hell was going on.""\n\n1.[[""Ben's dead too.""]]\n"
"""What the hell did you do?""","""I found out what the first symptom is. It's fear. I could feel the disease incubating in my body. I started to cry only to discover my tears were blood,"" she says, turning to face you. \n\nHer cheeks are red with the blood flowing from her eyes.\n\n""I killed him out of fear. I was going to go back and do the same to you, and then to the others, but, well, what's the point? We're all gonna die in the end anyway,"" she says, sobbing. ""God, we're all going to die. Slowly. Bleeding out of our orifices. I did Travis a favor really."" She looks you directly in the eyes.\n\n""Please kill me. I don't want to die like Markie did. Please.""\n\nShe nods at your pistol.\n\n1. [[Shoot her down.]]\n2.[[""You won't find any sympathy with me. Do it yourself.""]]"
"""This is bullshit. If you can send me back, why can't you just make it so we all get home safely?""","""It's not up to me,"" he says. He turns back to his computer. ""Right, hole patched. Get ready. And, uh, better luck this time.""\n\nHe presses [[a button.]]\n\n"
"""Who knows?""","""That's comforting.""\n\nHe turns to Strauss. ""When are they supposed to be back?""\n\n""An hour from when we left,"" Strauss says.\n\n""How long ago was that?""\n\n""I don’t know. I’m not your timekeeper.""\n\n""Sheesh. Well, okay, so what should we do to pass the time?""\n\n""Time’s going to pass regardless of what we do with it.""\n\n""Right. So you’re going to sulk over there in the corner. Fine.""\n\nHe turns to you. ""Julia?""\n\n1. [[Rock, Paper, Scissors]]\n2. [[Tic-Tac-Toe]]\n3. [[Also sulk in silence]]"
"""Talk to me like that again and I'll use that saw on you.""","She doesn't turn to look at you. ""Yes, yes, you're very frightening, Julia. Now go away.""\n\nYou leave before your anger gets the best of you.\n\n1. [[Go eat.]]\n\n"
"""It was awful.""","""I bet. How's Markie?""\n\n1.[[""Strauss is removing her arm.""]]\n2.[[""Not great.""]]\n"
