"""Ben’s dead.""","Strauss closes her eyes and momentarily bites her lip. ""I’m a coward.""\n\nSalvucci holsters his gun. ""There’s nothing you could have done, doctor. Let’s go.""\n\nStrauss looks up, her remorse stowed away or perhaps an illusion. ""What about the creature?""\n\n""Meat’s burning the bodies.""\n\nHer eyes widen. ""Why the everliving hell is that lumbering mountain of idiocy doing such a thing?""\n\n""He thinks they might come back.""\n\n""That fucking idiot! We don’t know how that infection works. It could be twice as deadly as an airborne virus. I need those bodies intact. Call him! Stop him!""\n\nSalvucci's face goes pale. ""I don’t have a walkie.""\n\n""Run,"" she says.\n\nAnd you do. As fast as you can. Inside sickbay you find Meat, sitting down on the floor, staring at where the bodies should be, but instead there’s only a lot of blood and some meaty chunks.\n\nAn oil can, a bottle, and a rag are next to Meat.\n""Where are they?""  Strauss demands. ""The bodies? Where are they?""\n\n""Oh good. You’re alive,"" Meat says. You can feel the force of his eyeroll from here.\n\n""Where are the bodies? Did you burn them?""\n\n""No, doctor. As you would have gathered from the lack of smoke if you weren’t a nutjob, I have not burned a damn thing. I came back and they were gone.""\n\nStrauss approaches Meat, gets in his face. ""Well did they just fucking get up and walk off?""\n\nHe yells back. ""I don’t know!""\n\n""Everyone relax,"" Salvucci says, voice raised.  Meat and Strauss calm down, both refusing to look at the other, both saying nothing.\n\n""We’ve got two missing bodies, possibly infected and mutated into hostile lifeforms."" Salvucci rubs his forehead. ""I need thoughts, suggestions, anything. Where should we go from here?""  He turns to you first. \n\n1.[[""We should check on Neil.""]]\n2.[[""Let’s go hunting.""]]\n"
"Go ahead and shoot the switch.","Meat fires. Strauss' head falls back and her limbs go limp. Markie turns to see all of you. She growls and drops Strauss.\n\nThat's when you fire a single shot at the control panel. Upon impact, the door seperating the hanger from the rest of the ship comes down, dividing you from the hanger. Alarms blare. You watch through the door's window as both Strauss' corpse and the creature are sucked out into space. The two forms drift away until they're dots, inseparable from distant stars.\n\nNone of you give a cheer or breathe a sigh of relief, however. There's a sense of shame that hangs over all of you, an awareness of your cowardice. You played it safe so that one of your crewmates could sacrafice herself.\n\nThe auto-close kicks in and the hanger door shuts itself. The alarms cease their cries.\n\n""We should go check Neil's console,"" Meat says.\n\nThe three of you silently make your way to the cockpit. Inside, you find the autopilot already engaged. The console is covered in blood; the pilot's headless corpse is behind it.\n\n""He knew he wasn't going to make it,"" Meat says bitterly. ""Setting the autopilot must have been the last thing he did. Another goddamn hero.""\n\n""Everyone who died here will be honored when we get home,"" Salvucci says. \n\n""Oh good, because medals were really what I was concerned about,"" Meat says. ""I'm gonna go check the rest of the ship make sure nothing will snack on us while we sleep.""\n\n""I'll go with you,"" Salvucci says. ""Zoe, go make sure the cryopods are ready.""\n\n1.[[Go ready the pods.]]\n"
"""The fuck is wrong with you?""","Her lip twitches. \n\n""Yes, I am fucking taking off her arm because it's required by protocol. So get out of here so I can do my fucking job. Thanks.""\n\nShe turns away from you to get to work. Ben looks from you to her without saying anything. He turns back to the tablet in his hands.\n\n1.[[""I am so close to shoving that saw up your ass.""]]\n2. [[Say nothing. Leave.]]"
"""You sick bastard.""","Meat turns away without a word. He leaves through the other sickbay door.\n\nYou step outside to find Salvucci loading his pistol.\n\n""Better to be safe than sorry. Do you have your pistol?""\n\nYou nod.\n\n""Good. Hopefully we won’t need it.""\n\nThe two of you walk down the hallway. Salvucci appears to be deep in thought.\n\n1.[[""It ain't your fault.""]]\n2.[[""Why the long face, cap?""]]\n\n"
"""Everyone okay?""","""Good question. Doctor?"" Salvucci says, turning to Strauss. \n\nShe's red in the face, clearly panicked.\n\n""There's no way to know we're infected until we start seeing symptoms.""\n\n""Which would be...""\n\n""I don't know, Travis. From our brief experience with Markie's transformation, I would be inclined to say that we would drop to the floor and start babbling nonsense while our bodies decayed...but she was bitten. If there was an airbone virus when that blob exploded, our transformations could be much more subtle. There's no way to know until whatever happens, happens.""\n\n""A comforting thought,"" Neil says.\n\n""The best thing we can do right now is just wait. Maybe some of us get some shut eye and then rotate the guard.""\n\n""What are the guards looking out for, exactly?""\n\nStrauss looks at Meat and takes a breath. ""Symptoms. In case something goes wrong with one of the sleepers.""\n\nSalvucci nods. ""We're all a bit tired. Meat, Julia, doctor, you three rest first. Neil and I will keep watch.""\n\n""Make sure not to turn into boogeymen,"" Neil says as the three of you head toward the barracks.\n\n""If I do, I'll eat you first, little man,"" Meat answers.\n\n1. [[Sleep in the barracks.]]"
"Go ready for the cryopods for the two of you.","You head to the cryogenics room and boot up two pods. On the terminal, in the bottom left corner of the screen, a window of text catches your eye.\n\n1.[[Read the text on the screen.]]\n2.[[Finish programming the pods.]]"
"Dart into the kitchen.","You watch as Neil turns to run to the kitchen. He’s a foot away from the door when a grey tentacle shoots out of the body’s back and impales him through the chest. It whirls him about and throws him through the kitchen door.\n\n""Fuck it, run! Run!"" Meat yells. He drops the rifle and runs into the kitchen. You aren’t far behind, jumping over a low slash from the tentacle. Right before you step inside, you see another writhing tentacle erupt from her body.\n\nYou slam the door and turn around. Meat is looking over the bloody hole in Neil’s chest. Blood is dripping from the corner of Neil’s mouth. You hear another stretching sound follow by a splash outside. Another tentacle.\n\n""Fuck me, fuck fuck fuck,"" Meat says, his voice dripping with guilt. ""I’m so sorry.""\n\nNeil looks up at him. ""Not your fault, big man. Wasn’t fast enough…""\n\nHis wound looks deep.\n\nHe turns to you. ""Zo...Zoe, come here.""\n\nYou lean down.\n\n""Cockpit. Computer login is…"" he coughs up some blood. ""login is ‘K-O-N-A-M-I. Got it?""\n\n1.[[""Shhh. I got it, Neil. Just rest.""]]\n"
"""It's covering its own noises.""","""Well, we’re about to put an end to that shit,"" Meat says as you approach the crew’s quarters. You see large cables running through the doorway; they lead up the wall and into the ceiling.\n\nNeil reaches up and runs his hand along the cables. He quickly pulls it back. ""Augh! Fuck!""\n\n""What is it?"" Meat barks.\n\n""Nothing,"" Neil says, regaining his composure. ""Just fucking slime. Oh god, gag a maggot,"" he says. ""This shit reeks."" He holds his hand up to the light to reveal a goopy, transparent liquid.\n\n""Hey, that looks a little bit like—""\n\n""Don’t you say it, Travis.""\n\nYou examine the cables without touching them.\n\nMeat takes a look as well. ""Seems like a complicated operation.""\n\n""What, turning on the computer, starting a program, and plugging in some cables?""\n\nMeat turns. ""You didn’t see how feral this thing was—not to mention she’s missing a goddamn arm.""\n\n1.[[""Could be Ben.""]]\n"
"""What the hell is she saying?""","""Complete gibbersh, sounds like,"" Lenore says with cold detachment. ""Move."" \n\nShe scoots past you and turns on the device in her hand. A hot laser point darts out about three inches from the top port of the device. Another line escapes the bottom port and swings around to connect to the top line.\n\n""Cauterizing saw,"" she explains. ""You might want to leave this to the professionals, girlie. It’s going to get a little messy.""\n\n1.[[""You're not really going to take her arm off, are you?""]]\n2.[[""The fuck is wrong with you?""]]\n3. [[Say nothing. Leave.]]"
"""What's with the racket?""","'It’s been in Neil’s room. Somehow it’s hooked up all his music to the PA system and is playing it. This is the third song.""\n\nYou look over at Neil. He shrugs sheepishly. Strauss is glaring at him.\n\n""The blasted beast is trying to draw us out,"" Salvucci says.\n\n1.[[""Guess we should go investigate, eh?""]]\n"
"""I really don't know.""","""Guess it isn't much use wondering about it, huh?"" He turns away from them, though you notice his eyes lingering on Strauss' corpse for a moment.\n\n""God, I just want some sleep.""\n\n1.[[""Let's sleep then.""]]\n"
"""I'm ready to go hunting.""","""I like the sound of that!"" Meat says, slapping your back.\n\n""Hunt it with what, precisely? You shot it in the head, right?"" Strauss says.\n\n""Yeah.""\n\n""It got back up, right?""\n\n""Yeah, but this time I'll make it stay dead.""\n\n""With fire? You ignorant ape, what if those bodies are toxic? What if we inhale a virus?""\n\n""Doc, it's not that fucking hard. We set them on fire and then close the door. We lock it, don't enter it for the rest of the voyage home.""\n\n""This is a horrible plan.""\n\n""Well, doctor Strauss,"" Salvucci interjects, ""do you have another plan in mind?""\n\nShe looks at the floor and then back at him. ""No. I don't, in fact.""\n\n""Then you're not giving us much of a choice."" \n\n""Should we split up to cover more ground?"" Meat asks.\n\n""No. I think we'll all stay together for this. Strength in numbers.""\n\n""Yes sir.""\n\n""Where should we hunt first, though?""\n\n1.[[""Let's head to the mess hall.""]]\n2.[[""Let's head to the barracks.""]]\n"
"Go for the gun.","You dive and grasp the rifle. It’s in your hands when you see Markie twisting the knife in Ben’s skull; the boy convulses.\n\nYou aim down the sights, but the captain beats you to it, his pistol planted against her temple. He fires. Brain, skull bits, and strands of hair blast across the light and onto the floor. The thing that was Markie topples over to the ground, blood spewing out of the nose and mouth as it giggles.\n\nThe red eyes roll around in her head like in a slot machine before settling on you.\n\n""Buy two hypostims, get three free. Just come on down to the Couponia at Rylock’s junction this Saturday—""\n\nSalvucci puts another bullet in its face. Markie jerks and then stops moving completely.\n\nMeat bends down to examine Ben. ""He’s dead,"" he says. The boy’s face is a sea of blood and torn flesh. Half his eyeball has been pushed up through the socket.\n\nA moment passes. Meat raises his gun and puts a round through Ben’s head. You leap back in surprise.\n\n1.[[""What the hell was that for?""]]\n2. [[Give Meat a chance to explain.]]\n"
"You have kids.","You and Jack adopt. Her name is Sarah, she’s seven and has quite an imagination. Meat becomes her godfather. \n\nSarah goes to college to become a writer.\n\nYou make enough money to retire. You grow old and stop shaving your legs because who gives a fuck? Jack's hair goes white first. Yours follows shortly. You decide not to get anti-aging treatments.\n\nSarah gets engaged to a pretty girl named Alexandria. You’re not sure you approve of her.\n\n1. [[Approve of Alex.]]\n2. [[Disapprove of her.]]\n"
"""So if we can't burn its flesh off, what are we doing?""","""I'm getting there. The viewport windows are bulletproof, but enough acid might penetrate all the layers. All it takes is one crack on the outside layer.""\n\n1.[[""We space it?""]]"
"Risk your life to save Meat.","The hail of bullets clip the tentacle above Meat. It falls to the floor, but the beast itself is unfazed. Meat scrambles over to you.\n\n""We’ve got to go now.""\n\nYou and Meat run past the monster. It swings a tentacle at you that comes close to taking off both your heads. The monster howls as you rush past it. \n\nYou both run until Meat, out of breath, stops in a distant hallway. You fall to the ground, back against the wall.\nYou both take a breath.\n\n""What happens now?""\n\n1.[[""We put that thing down. Hard.""]]\n2.[[""I've got two bullets left.""]]\n"
"Continue toward the mess hall.","""See?"" Meat says. ""Juila says he'll be fine too. He's a big boy.""\n\n""Idiot,"" Strauss says.\n\nThe four of you make your way to the mess hall. \n\n""Check everything,"" Salvucci orders. You check around the tables and near the entertainment closest while Meat looks around the kitchen. Salvucci keeps his eyes on the door. Strauss sits at a table away from everyone.\n\nYou find some soy raisin cookies and pocket them. No monsters, though.\n\nMeat pokes his head out of the kitchen. ""Nothing."" He looks at all of you and shrugs his shoulders. ""What now?""\n\nAs if to answer him, a loud shriek erupts from the vent hanging over you all.\n\n""A GIFFTTTTT,"" Markie screams from the vent.\n\n""Oh god,"" Strauss says, backing into the wall.\n\n""Kill it,"" Salvucci says, raising his pistol. You, Meat, and Salvucci fire into the vent.\n\n""Don't waste your ammo. Just a few shots,"" Meat yells.\n\nYou fire half of your clip and lower your weapon. The vent cover drops to the floor. Meat and Salvucci lower their guns as well.\n\n""We got her, right?"" Meat says.\n\n""agiftagiftagiftagift,"" Markie answers from the vent.\n\n""Fuck me.""\n\n""agiftagiftagiftAGIFTAGIFTAGIFT,"" she screams. At first, you're not sure what falls from the vent. You just see a small, almost circular object dropping through the air. When it hits the ground with a splat, you know what it is, but you can't bring yourself to look.\n\nStrauss' screams confirm your fears. You finally look down; it's Neil's head. Both his eyes have been gouged out and there's a jagged line of flesh and muscle where he was decapitated.\n\n""A GIFT!"" Markie yells once more before you hear her scamper away further into the ducts.\n\n""I told you,"" Strauss, the first to speak, says. ""We should have sent someone to look after him.\n\nMeat kicks over a table.\n\n""I told you!"" Strauss screams at him.\n\n""Doctor, quiet,"" Salvucci barks. He lowers his voice. ""We'll mourn later.""\n\n""If we fucking live that long,"" Meat says.\n\n""We have to trap it,"" Strauss says suddenly. ""I think it's pretty clear bullets aren't effective. We need to either space her or trap her in a tightly contained space and set that bitch on fire.""\n\n""Risky options,"" Salvucci says.\n\n""For once, I'm in agreement with the good doctor. This thing is shrugging off bullets like their bug bites. Question is: burn it or space it?""\n\n1. [[Space it.]]\n2. [[Burn it.]]\n\n\n\n"
"""It had a lot of tentacles.""","""If it’s not dead, we’re fucked. All we got left is your pistol. I’m guessing you’re down to two clips.""\n\nYou pop the clip out of your pistol to show him it’s the last one.\n\n""Shit.""\n\n""We don’t know if it’s alive. If it is, we’ll improvise.""\n\n""Great, I wonder who’ll die next time thanks to our masterful improvisation abilities.""\n\nStrauss says nothing. \n\nA few minutes later you reach the cockpit door. Ben’s body is still there, as are the burnt remains of the captain.\n\n""Well, that’s good, all things considered,"" says Meat. You notice that Strauss is deliberately looking away from Ben’s smashed skull.\n\nThe three of you step into the cockpit. You slam the door behind you.\n\n""Here’s the computer.""\n\nYou step over to the main console. A password screen greets you. You type in ""KONAMI.""\n\nThe screen changes to a selection of menus.\n\n""There’s the autopilot,"" says Strauss. She touches the screen and selects NEW AUSTIN.\n\n""We done?"" Meat asks.\n\n""Yeah, I think we’re set.""\n\n""Good.""\n\nAll of you approach the door.\n\n""Now let’s get out of here before that fucking thing corn—"" \n\nA tentacle sweeps through the door as soon as it opens and brushes all of you aside with a mighty swing. You all going flying across the room. You slam into the viewport, cracking the glass, and then fall to the floor. Looking up, you see the thing step into view: it’s monstrous, with a greekly perfect human abdomen. \n\nThe monster's face is distinctly unhuman with countless, slitted eyes glaring at you. The monster’s mouth is a vortex of meat and sharp teeth. Four tentacles protrude from its back, each one moving like a rattlesnake.\n\n""No!"" you hear Strauss scream as one of the tentacles darts out and wraps itself around her neck.  It lifts her into the air and pulls her toward its master. You turn to look at Meat who’s paralyzed with fear, watching one of the tentacles dance above him.\n\nYou reach for your pistol.\n\n1. [[Save Meat.]]\n2. [[Save Strauss.]]\n3. [[Save yourself.]]\n"
"Punch her.","""I didn't have--"" the impact from your fist sends her to the floor.\n\nShe starts to get back up, but Meat yanks her off her feet and slams her into the wall.\n\n""Fuck!"" she screams, blood across her lower lip. He wraps his hands around her throat.\n\nShe chokes and claws at his face in desperation. ""Help me,"" she says, her eyes bulging out at you.\n\n""You’d do the same to any of us, wouldn’t you?"" Meat shouts in her face.\n\n""Travis…stop,"" Neil says.\n\n""No, she’d kill us all if it worked to her advantage, Neil. I don’t want someone like that behind us.""\n\nStrauss' face is getting red.\n\n1.[[""Let her go.""]]\n2. [[Look into her eyes as she dies.]]\n\n"
"Play Tic-Tac-Toe.","Neil grabs a tablet from the counter and opens the Tic-Tac-Toe program that comes installed on every device. You play seven times and tie each time.\n\n""This game is pretty dumb,"" he says.\n\nYou’re about to start the eighth round when the second door to sickbay opens, and Meat and Salvucci step inside; both men wear dark expressions.\n\n""I’m guessing your hunt was uneventful?"" Strauss says.\n\n""Yeah, go on and rub it in then,"" Meat says, turning to rifle through the medical cabinets.\n\n""What are you looking for?""\n\n""Food.""\n\n""This is a medical facility. What makes you think there’s food in here?""\n\nMeat opens one of the lower cabinets and, after a moment, pulls out a large bag of apricot chips.\n\n""Your assistant told me about his stash a while back.""\n\n""I’m glad you can eat his food while his remains are in the same room as you.""\n\n""Not like he’s going to need them,"" Meat says with a shrug.\n\n""Enough you two,"" Salvucci barks. ""Pilot, you all right?""\n\n""Yeah, I’m fine, captain. Thanks for asking.""\n\n""Did you three see anything?""\n\n""No,"" Strauss says.\n\n1.[[""Where on the ship did you look?""]]\n2.[[""Did it leave a trail?""]]"
"Leave.","You make your way to the vent where Meat has just finished prying off the cover. The gas is thick in the air, making you slightly dizzy.\n\n""Tight fit,"" he says. ""I’ll go first so I can remove the next cover.""\n\nStrauss follows Meat. You look back to see that multiple tentacles have penetrated the door. Neil is pointing the pistol in the air and is breathing hard.\n\nYou force down the feeling of despair in your stomach and crawl through the vent. When you catch up to Strauss and Meat, he’s already kicking a cover.\n\n""Almost got it!"" With one last kick, the cover comes free. Meat grabs Strauss and pulls her through. You emerge into the hallway just in time to feel the ship shake violently. \n\nMeat slams his fist into the wall over and over. Strauss looks on sadly.\n\n1. [[Touch his shoulder.]]\n2. [[Do nothing.]]"
"Shoot Strauss first.","You put a bullet in Strauss' leg. She falls to the ground screaming ""No!""\n\nThe beast advances.\n\nShe turns, reaching toward you with an outstretched hand. ""I don't want to die!""\n\nYou unload the rest of your clip into the viewport and press the button on the wall. The door comes down, separating you from Strauss and the monster. Through the window you watch the beast lift its massive foot above Strauss' head and then brings it down, snapping her neck.\n\nThe viewport finally shatters, sucking both the beast and Strauss' corpse into space. An alarm blares for a couple of seconds before the emergency panel closes over the viewport.\n\nYou breathe a sigh of relief. You're alive. You won.\n\nYour body aches, but you have one last thing to do before you can enter the cryochamber. You don't know how to make a molotov cocktail, so you go around the ship in search of bodies. When you find them, if they have a skull, you stomp it in.\n\nAfter you're done, you go to the cryoroom and ready one of the pods.It hisses as the hatch slides open. You get inside and close your eyes.\n\nYou're ready for this nightmare to be over.\n\nWhen you awaken, you find yourself being assisted by a corporal. He takes you by the arm and guides you up from the pod. \n\nYou're transported to a private room on the biggest military outpost in New Austin. You order steak and wine but find that you don't have an appetite. Some suits interview you. You answer all of their questions honestly, but then they show you security footage of you shooting Strauss.\n\n""Explain,"" one of them, a beefy looking man with no hair, demands.\n\n1.[[""She had killed the captain. Karma.""]]\n2.[[""I needed to ensure my survival. She was bait.""]]\n3.[[""She was infected.""]]"
"Kill Markie.","""Here’s what we’re going to do,"" Salvucci starts. \n\nThe sudden discharge of your pistol cuts him off. The first two rounds shatter the quarantine glass. You approach the cube. \n\nSomeone—-Meat perhaps?-—is shouting something, but it’s too late. You're raising your gun, leveling it at Markie’s head. She looks up at you, uncomprehending.\n\nYou fire once.  A mixture of red and yellow liquid spills out of the back of her head as her body crumples. The smell is excruciating. You gag. And that’s when Meat smashes the butt of his rifle into your face.\n\nYou black out.\n\nYou wake up two months later in a cell where Salvucci, with a mixture of sympathy and disgust hiding behind his blue eyes, explains how they put you in cryo sleep for the rest of the journey home and how, now, you will be brought before a military tribunal for the murder of your fellow crewmember.\n\nHe refuses to listen when you try to explain your actions and offers you only one comfort before leaving: he hears your lawyer is pretty damn good.\n\nAnd she is. She manages to convince the court that you committed, not murder, but manslaughter out of concern for your crew. You serve five years at Titan penitentiary. After beating the living piss out of the first person who tries to intimidate you, no one messes with you for the rest of your sentence.\n\nUpon release, you became a jack of all trades, mostly those related to physical labor. The years pass. You work as a plumber,a construction worker, a repairwoman for Mal's Repair. The last one turns out to be the job you keep for most of your life. It's not what you dreamed of being, but it pays rent, groceries, and then some.\n\nEventually you get lonely and give Meat a call, hoping to reconcile. He’s not there. You leave a message, but he never calls back. You have night terrors and imagine Markie’s face, her yellow eyes, staring at you from beyond the darkness. \n\nWhen you were younger, you told yourself you’d never be a cat lady, so you become an alpaca lady instead. Most of your free time and extra money are dedicated to purchasing cute clothes for your robo-alpaca. You call her CiCi. You have lovely, one-sided conversations.\n\nFinally, some fifty years after you killed Markie, you begin to feel life slip away from you. You’re not sure if it’s disease or depression or some form of universal comeuppance, but you let yourself go piece by piece. You’re defiant all the way to the end. ""I did the right thing,"" you mutter to yourself. ""I saved lives."" \n\nSoon you fall into eternal rest. You leave Cici to your younger sister, but she never comes for her.\n\n                          The End\n"
"""Yeah, they're not getting back up.""","""Either way, we'll burn the corpses. Travis, take care of it.""\n\n""On it,"" Meat says, leaving you two alone.\n\n""Come on, we'll head to the cockpit. See if we can figure out how to fly this thing.""\n\nIf only it were that easy. You and Salvucci discover Neil's console locked.\n\n""Did he ever tell you his password?""\n\n1. [[""No, he didn't.""]]\n"
"""Fucking thing ate him.""","""Fuck. All right, let’s get her aboard.""\n\nYou and Meat help Markie to the ship’s elevator. Meat enters a combination on the keypad and the door slides open. Inside the elevator, as you ride up, all three of you remove your helmets. You notice for the first time that your face is drenched in sweat.\n\nA ding. The door opens. Captain Jonas Salvucci, an older, muscular man with little patience for tomfoolery, awaits you—his hand wrapped around the pistol in his holster.\nHe takes his hand away from the gun when he sees there’s no threat.\n\n""Get her to sickbay.""\n\nYou nod and help Markie through the hallway of the ship. Behind you, you can hear Salvucci interrogating Meat. ""What happened to Ryan?""\n\n""He's dead, cap. Something got him.""\n\n""Hell, Travis. What did you find down there?""\n\nWhen you get to sickbay, both Lenore Strauss, the doctor, and her geeky assistant Ben are prepping the examination table.\n\n""Where’s she wounded?"" Lenore asks, as you help a woozy Markie out of her suit.  You glare at Ben as he gawks at her well-toned body. He smiles sheepishly and looks away, cheeks burning red with shame. Markie’s drenched in sweat; she stares around wildly while Lenore straps her in. She examines the bite; it’s just above the elbow, an inflamed bulging of the skin.\n\n""And I was young and we were running,"" Markie rambles, ""eyes bouncing up and down the shore while the sun cooked the corpses of washed up jellyfish.""\n\nYou turn to Lenore; she's prepping some kind of tool.\n\n1.[[""What’s she saying?""]]\n2.[[""What is that?""]]\n\n"
"Shoot.","You fire several rounds as well, tearing off her other arm. Still, the body convulses. You watch as Neil turns to run to the kitchen. He’s a foot away from the door when a grey tentacle shoots out of the body’s back and impales him through the chest. It whirls him about and throws him through the kitchen door.\n\n""Fuck it, run! Run!"" Meat yells. He drops the rifle and runs into the kitchen. You aren’t far behind, jumping over a low slash from the tentacle. Right before you step inside, you see another writhing tentacle erupt from her body.\n\nYou slam the door and turn around. Strauss and Meat are looking over the bloody hole in Neil’s chest. Blood is dripping from the corner of Neil’s mouth. You hear a stretching sound follow by a splash outside. Another tentacle.\n\n""Fuck me, fuck fuck fuck,"" Meat says, his voice dripping with guilt. ""I’m so sorry.""\n\nNeil looks up at him. ""Not your fault, big man. Wasn’t fast enough…""\n\n""Stop talking, sweetie,"" Strauss says, taking you by surprise with the earnest care in her voice as she examines the wound. ""An artery’s been pierced.""\n\n""Shit, is there anything you can do for him?""\n\nStrauss looks at you both, clearly not wanting to give her answer in front of Neil. You feel a tap on your arm. Neil looks up at you.\n\n""Julia…Julia, come here.""\n\nYou lean down.\n\n""Cockpit. Computer login is…"" he coughs up some blood. ""login is ‘K-O-N-A-M-I.' Got it?""\n\n1.[[""Yeah, I got it.""]]\n\n"
"""Will do, partner.""","""Did I hear some eagerness there?"" He said, smiling wearily. ""Come on. \n\nLet’s get this over with."" His smile disappears as you both hear footsteps—giant footsteps.\n\nYou retreat to the hanger.\n\n""Shit,"" he says as the door slides shut behind you. ""I thought this thing was bigger.""\n\nHe’s right: it’s not much, and half the room is cramped by the reconnaissance droids.\n\n""Loosen the holding clamps on those. I’ll get our suits. Hurry, it can’t be far behind us.""\n\nYou deactivate the locks on the droids and catch the suit that Meat throws you. You’re just about to put the helmet on when you hear the clanging on the door.\n\n""Shit. It’s here. When it gets in front of the droids, shoot the hanger switch, okay? And for fuck’s sake, hold on to something.""\n\n1.\t[[""Stay safe.""]]\n"
"Don't eat him.","You can't bring yourself to eat the body of your friend. Instead, you drag his corpse to the bunkroom and close him in so you don't have to look at or smell his corpse.\n\nYou're not far behind him. When it's time for you to go, you climb atop one of the tables and close your eyes. You wake up once, twice, but not the third time. Your sleep is endless.\n\nThe End\n\n"
"""I’m with Markie.""","""Awesome, someone I can actually depend on,"" she says, shooting a dirty look at Ryan.\n\n""The hell did I do?""\n\nShe ignores his question. ""You two will take that hole over there.""\n\n""All right then,"" Meat says.\n\n1.[[""This is a bad idea.""]]\n2.[[""Let's go.""]]"
"""Do it yourself.""","""Very well,"" she says. She lifts the scalpel upward and pulls it across her throat. She gasps as blood streams down her neck. She falls to the floor and chokes.\n\nYou watch until she expires. You leave the room to find the captain and Neil in the barracks examining Meat's corpse.\n\nThey look at you. ""Where's Strauss?"" Salvucci demands. His gun is in his hand.\n\n1.[[""She was infected; she killed Meat and then killed herself.""]]\n2. [[Shoot the both of them.]]"
"""She had killed the captain. Karma.""","Your confession damns you. You're court-martialed and found guilty of murder in the first degree. You're sentenced to life aboard Titan penitentiary. For you, life turns out to be three years.\n\nWhen you refuse the courtship of one of the most powerful inmates in the penitentiary, she has one of her thugs stab you in your throat while you're taking a shower.\n\nAs the blood and suds and water swish all around you on the way to the drain, you look up at your nude attacker. On her calf, you see a tattoo of an angel and a demon dancing around a single word: ""Karma.""\n\nYou almost want to laugh. Almost.\n\nThe End"
"""What the hell was that for?""","""He might come back, y’know?"" Meat says. ""Like a zombie.""\n\n""Stop talking,"" Salvucci says. ""We need to find Strauss.""\n\n""If she isn’t dead,"" Meat says grimly, eyes set on what’s left of Ben’s face.\n\n1.\t[[""He said Markie chased her into the hall.""]]\n2.\t[[""Ben said Markie chased her into the hallway. She’s probably dead.""]]\n"
"""Cthulhu?""","""What’s that? Oh, you’re making a joke, aren’t you? Hardly the time, Julia."" He says, giving you a sharp look of disapproval. He sighs.\n\n""Maybe Strauss will know what it is—if she’s still alive.""\n\n1.\t[[""Don’t talk like that.""]]\n2.\t[[""You’re right. She’s probably dead.""]]\n"
"""Don't be a pussy.""","""Easy for you to say, Julia. You’re not the one who’s being served up as dinner.""\n\nMeat slaps Neil on the shoulder. ""We won’t let you get eaten, okay?""\n\n""You’re not making this any more appealing.""\n\nHe takes a breath. ""Okay, well, how are we going to do this?""\n\n""We’ll go to the cafeteria—big, open space.""\n\nYou all make your way to the cafeteria, eyes watching the walls and vents. The journey is a safe one. \n\nAll of you step into the cafeteria.\n\nNeil looks out across the tables like a man looking at his own grave.\n\n""I always thought lunchrooms were kind of scary when I was a kids, ‘cause of the bullies and all. Never thought I’d die in one, though.""\n\n""You’ll be fine,"" Meat says. ""We’ll be in the other room. You’re gonna stay in here and use your walkie.""\n\n""To do what?""\n\n""Be bait. Make helpless noises.""\n\n""How’s it gonna hear that?""\n\n""Marki—what used to be Markie has a walkie clipped to her belt.""\n\n""And if she thinks it’s a trap?""\n\n""She won't."" Meat says as you and he make your way to the kitchen door.\n\n""I can’t believe this shit,"" Neil says.\n\nYou and Meat step into the kitchen and move away from the door. He turns to you. ""Make sure you have your gun ready, okay? I don’t want Neil to get eaten because we ran dry.""\n\nYou check your pistol to make sure it has a full clip and nod. You both listen to Neil in the other room. ""Please help me,"" you hear him beg. ""I can’t find you guys.""\n\nThis goes on for 20 whole minutes, Neil’s acting growing steadily worse. ""I fucking hurt my leg,"" he whimpers.\n\n""He's clearly never taken a drama class,"" Meat says.\n\n""Oh fuck,"" Neil says urgently.\n\n1. [[Hand Meat the walkie.]]\n\n"
"""Yeah. You did.""","""I know. It's my weight to bear, I suppose.""\n\nYou sip your drinks without another word until it's time to go. The cabbie takes you home first.\n\n""Zoe,"" Strauss says. ""Take care, okay?""\n\n1.[[""Yeah. You too, doc.""]]\n2. [[Simply nod.]]\n"
""" Doctor Strauss is right; stop dicking around, Neil.""","""Right, well, can one of you humorless assholes bring me up to speed at least?""\n\n1.[[""Ben’s dead now.""]]\n2.[[""There are one, possibly two monsters crawling around the ship.""]]\n"
"Sleep in the barracks","In the barracks, Meat flips on the lights and the three of you find your respective beds.\n\n""Sleep tight, ladies,"" says Meat.\n\nTo your surprise, you find yourself drifting to sleep atop your bunk. Dreamless sleep covers your eyes. Briefly.\n\nYou awaken to the sound of choking. The first thing you see through blurred vision is a blood trail on the floor. You leap out of the bed and follow the trail out of the room to find Meat on the ground, neck slit. His eyes are watery as he grasps his throat.\n\n""Strauss,"" he says. ""Strauss."" He nods toward the common room.\n\nHe closes his eyes and is gone forever.\n\nYou proceed to the common room. You open the door to find Strauss standing in the middle of the room, a bloody scalpel in her hand. Her back is to you.\n\n""Zoe?"" she says, not turning to face you.\n\n1.[[""What the hell did you do?""]]\n"
"""One word: ‘hanger.’","""Space. You want to jettison the fucker. That’s insane. He’s slow though, so maybe it could work.""\n\n1.\t[[""What else are we going to do?""]]\n\n\n\n"
